,tsne1,tsne2,tsne_clusters,soundpath
578,-2.885717,3.2602377,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_621_19700101_122640_short.WAV
579,3.3100488,-4.67555,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_622_19700101_122640_short.WAV
580,3.053614,-5.2768183,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_623_19700101_122640_short.WAV
581,3.0566645,-5.3340654,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_624_19700101_122640_short.WAV
582,3.8359952,-5.377972,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_625_19700101_122640_short.WAV
583,3.988173,-6.190138,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_626_19700101_122640_short.WAV
584,3.7535503,-6.2110305,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_627_19700101_122640_short.WAV
585,-5.481157,-0.6362053,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_628_19700101_122640_short.WAV
586,-5.1006565,-0.5817443,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_629_19700101_122640_short.WAV
587,-6.772597,7.720589,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_62_19700101_122640_short.WAV
588,-3.924256,0.2012785,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_630_19700101_122640_short.WAV
589,-5.6584554,-0.7078108,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_631_19700101_122640_short.WAV
590,-5.153561,-0.92794466,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_632_19700101_122640_short.WAV
591,-5.749481,-0.43682402,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_633_19700101_122640_short.WAV
592,-5.418352,1.0236318,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_634_19700101_122640_short.WAV
593,-5.597136,1.5341952,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_635_19700101_122640_short.WAV
594,-5.5080605,0.17955314,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_636_19700101_122640_short.WAV
595,-5.6443167,-0.1969347,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_637_19700101_122640_short.WAV
596,-7.708594,1.6927207,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_638_19700101_122640_short.WAV
597,-8.619238,1.4173368,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_639_19700101_122640_short.WAV
598,-7.034116,8.247563,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_63_19700101_122640_short.WAV
599,-5.8314114,0.036554296,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_640_19700101_122640_short.WAV
600,-5.8399396,-0.35982245,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_641_19700101_122640_short.WAV
601,-5.8788986,0.526932,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_642_19700101_122640_short.WAV
602,-6.3732076,-0.61223936,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_643_19700101_122640_short.WAV
603,-6.4989877,-0.722954,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_644_19700101_122640_short.WAV
604,-6.016501,0.51464665,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_645_19700101_122640_short.WAV
605,-6.225765,-1.2350609,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_646_19700101_122640_short.WAV
606,-5.8966246,-1.3546757,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_647_19700101_122640_short.WAV
607,-5.63864,-1.5459839,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_648_19700101_122640_short.WAV
608,-3.355968,-2.329109,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_649_19700101_122640_short.WAV
609,-7.0611606,9.207777,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_64_19700101_122640_short.WAV
610,-4.340328,-2.242405,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_650_19700101_122640_short.WAV
611,-4.922337,-1.9298836,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_651_19700101_122640_short.WAV
612,-5.632907,-1.5455219,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_652_19700101_122640_short.WAV
613,-5.858954,0.8689201,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_653_19700101_122640_short.WAV
614,-7.631939,-0.7717029,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_654_19700101_122640_short.WAV
615,-7.9858727,-0.8372566,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_655_19700101_122640_short.WAV
616,-6.3640294,0.7501946,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_656_19700101_122640_short.WAV
617,-6.265983,0.58486104,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_657_19700101_122640_short.WAV
618,-7.8799915,0.5508403,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_658_19700101_122640_short.WAV
619,-8.358076,0.26810288,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_659_19700101_122640_short.WAV
620,-7.1020365,9.465822,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_65_19700101_122640_short.WAV
621,-7.0207424,0.9168686,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_660_19700101_122640_short.WAV
622,-8.243562,-0.3562366,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_661_19700101_122640_short.WAV
623,-7.0264072,0.16580419,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_662_19700101_122640_short.WAV
624,-7.061724,0.8000735,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_663_19700101_122640_short.WAV
625,-8.318202,-0.43952495,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_664_19700101_122640_short.WAV
626,-8.170215,-0.18491943,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_665_19700101_122640_short.WAV
627,-8.0859785,-0.2965753,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_666_19700101_122640_short.WAV
628,-7.654061,-0.2976337,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_667_19700101_122640_short.WAV
629,-7.3049088,-0.17776391,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_668_19700101_122640_short.WAV
630,-7.526044,-0.33391067,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_669_19700101_122640_short.WAV
631,-6.900675,8.955629,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_66_19700101_122640_short.WAV
632,-8.290587,-0.4196504,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_670_19700101_122640_short.WAV
633,-7.3112626,-0.1258581,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_671_19700101_122640_short.WAV
634,-7.2129083,-0.10749262,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_672_19700101_122640_short.WAV
635,-7.6232624,0.47608143,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_673_19700101_122640_short.WAV
636,-7.5865827,-0.48738334,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_674_19700101_122640_short.WAV
637,-6.206198,1.3627169,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_675_19700101_122640_short.WAV
638,-7.232401,-0.14902401,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_676_19700101_122640_short.WAV
639,-6.672491,0.77485025,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_677_19700101_122640_short.WAV
640,-7.3321667,0.43081626,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_678_19700101_122640_short.WAV
641,-8.341102,0.0036830455,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_679_19700101_122640_short.WAV
642,-6.8401246,8.723068,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_67_19700101_122640_short.WAV
643,-6.5656943,1.2024758,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_680_19700101_122640_short.WAV
644,-7.107977,0.7250345,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_681_19700101_122640_short.WAV
645,-7.254328,1.0229309,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_682_19700101_122640_short.WAV
646,-8.674282,0.7917353,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_683_19700101_122640_short.WAV
647,-8.0533285,0.661052,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_684_19700101_122640_short.WAV
648,-6.009151,1.4647695,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_685_19700101_122640_short.WAV
649,-8.374194,0.2879991,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_686_19700101_122640_short.WAV
650,-7.032499,0.75196666,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_687_19700101_122640_short.WAV
651,-7.460957,0.66410846,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_688_19700101_122640_short.WAV
652,-8.921315,0.018959135,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_689_19700101_122640_short.WAV
653,-8.46358,7.6892934,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_68_19700101_122640_short.WAV
654,-6.801726,1.1751081,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_690_19700101_122640_short.WAV
655,-8.358604,0.9245929,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_691_19700101_122640_short.WAV
656,-8.633043,0.25243968,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_692_19700101_122640_short.WAV
657,-8.398066,1.0067058,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_693_19700101_122640_short.WAV
658,-8.916808,0.502864,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_694_19700101_122640_short.WAV
659,-7.2637258,1.5669636,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_695_19700101_122640_short.WAV
660,-9.165916,0.5868279,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_696_19700101_122640_short.WAV
661,-7.5474033,1.113337,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_697_19700101_122640_short.WAV
662,-6.5135536,0.8411304,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_698_19700101_122640_short.WAV
663,-7.4808726,0.090011254,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_699_19700101_122640_short.WAV
664,-8.514234,7.800764,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_69_19700101_122640_short.WAV
665,-8.219298,10.606676,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_6_19700101_122640_short.WAV
666,-7.7305274,0.06014371,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_700_19700101_122640_short.WAV
667,-8.464111,-0.3896716,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_701_19700101_122640_short.WAV
668,-7.1724477,0.09244225,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_702_19700101_122640_short.WAV
669,-6.6267323,0.62291795,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_703_19700101_122640_short.WAV
670,-6.4133034,0.96316206,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_704_19700101_122640_short.WAV
671,-7.346101,-0.18246599,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_705_19700101_122640_short.WAV
672,-6.738819,-0.872447,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_706_19700101_122640_short.WAV
673,-6.713495,0.5234519,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_707_19700101_122640_short.WAV
674,-6.780092,0.36161506,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_708_19700101_122640_short.WAV
675,-6.415443,1.1643264,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_709_19700101_122640_short.WAV
676,-7.8289747,7.90609,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_70_19700101_122640_short.WAV
677,-7.36509,-0.5959005,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_710_19700101_122640_short.WAV
678,-8.112872,-0.43607172,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_711_19700101_122640_short.WAV
679,-7.519695,0.17994086,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_712_19700101_122640_short.WAV
680,-6.9960866,0.32679784,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_713_19700101_122640_short.WAV
681,-6.3506804,1.3354838,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_714_19700101_122640_short.WAV
682,-7.0722046,0.39498067,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_715_19700101_122640_short.WAV
683,-7.785229,0.19819047,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_716_19700101_122640_short.WAV
684,-7.8460803,0.29511335,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_717_19700101_122640_short.WAV
685,-7.914338,-0.11789653,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_718_19700101_122640_short.WAV
686,-7.8527594,0.12816688,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_719_19700101_122640_short.WAV
687,-7.233793,7.8970966,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_71_19700101_122640_short.WAV
688,-6.19659,-3.9748807,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_720_19700101_122640_short.WAV
689,-5.969065,-4.1575403,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_721_19700101_122640_short.WAV
690,-6.1668534,-3.9124439,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_722_19700101_122640_short.WAV
691,-6.019332,-3.984914,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_723_19700101_122640_short.WAV
692,-6.334287,-3.8010733,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_724_19700101_122640_short.WAV
693,-6.2995644,-3.8625114,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_725_19700101_122640_short.WAV
694,-6.11618,-4.0213675,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_726_19700101_122640_short.WAV
695,-5.7707505,-3.8882222,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_727_19700101_122640_short.WAV
696,-6.226358,-4.0235896,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_728_19700101_122640_short.WAV
697,-7.35789,-3.9537761,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_729_19700101_122640_short.WAV
698,-6.8266454,8.040462,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_72_19700101_122640_short.WAV
699,-7.7099795,-3.8617628,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_730_19700101_122640_short.WAV
700,-6.917825,-3.6683676,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_731_19700101_122640_short.WAV
701,-6.6379623,-4.0140767,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_732_19700101_122640_short.WAV
702,-6.8614593,-3.599383,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_733_19700101_122640_short.WAV
703,-6.594318,-3.8979554,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_734_19700101_122640_short.WAV
704,-6.6752467,-3.8268776,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_735_19700101_122640_short.WAV
705,-7.099028,-3.397178,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_736_19700101_122640_short.WAV
706,-6.7584896,-3.6765146,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_737_19700101_122640_short.WAV
707,-6.8465075,-3.8331954,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_738_19700101_122640_short.WAV
708,-7.782677,-3.3271303,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_739_19700101_122640_short.WAV
709,-6.669736,7.68699,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_73_19700101_122640_short.WAV
710,-7.6225,-4.006546,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_740_19700101_122640_short.WAV
711,-7.837157,-4.7662377,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_741_19700101_122640_short.WAV
712,-7.9849916,-5.062771,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_742_19700101_122640_short.WAV
713,-7.820349,-5.1257625,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_743_19700101_122640_short.WAV
714,-7.9300647,-4.952389,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_744_19700101_122640_short.WAV
715,-7.8073435,-5.0670934,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_745_19700101_122640_short.WAV
716,-8.005311,-4.643562,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_746_19700101_122640_short.WAV
717,-7.157138,-3.7308803,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_747_19700101_122640_short.WAV
718,-7.974233,-5.05094,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_748_19700101_122640_short.WAV
719,-7.560766,-4.310784,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_749_19700101_122640_short.WAV
720,-6.581217,7.482573,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_74_19700101_122640_short.WAV
721,-8.0093775,-4.892165,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_750_19700101_122640_short.WAV
